洪一平,第8屆臺北縣永和市長擬參選人洪一平政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1651/09418090041.doc
陳東海,第15屆高雄縣阿蓮鄉長擬參選人陳東海政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2995/09418090061.doc
陳昆第,第9屆金門縣金沙鎮長擬參選人陳昆第政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2352/09418090081.doc
郁國麟,第8屆澎湖縣馬公市長擬參選人郁國麟政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2277/09418090091.doc
林有志,第16屆花蓮縣議員擬參選人林有志政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2916/09418090281.doc
黃秋,第16屆臺東縣議員擬參選人黃秋政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2307/09418090291.doc
陳詩哲,第16屆臺中縣議員擬參選人陳詩哲政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3100/09418090301.doc
張立傑,第16屆臺中縣議員擬參選人張立傑政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3173/09418090311.doc
蕭國基,第16屆臺北縣議員擬參選人蕭國基政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3151/09418090321.doc
邱顯二,第16屆桃園縣議員擬參選人邱顯二政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2250/09418090331.doc
呂林小鳳,第16屆桃園縣議員擬參選人呂林小鳳政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2249/09418090341.doc
黃華隆,第16屆桃園縣議員擬參選人黃華隆政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2248/09418090351.doc
葉明博,第16屆屏東縣議員擬參選人葉明博政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2726/09418090371.doc
黃來鎰,第16屆臺南縣議員擬參選人黃來鎰政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2964/09418090381.doc
賴秋祺,第15屆苗栗縣頭份鎮長擬參選人賴秋祺政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2317/09418090391.doc
彭維彬,第8屆苗栗縣苗栗市長擬參選人彭維彬政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2422/09418090401.doc
陳東海,第15屆花蓮縣壽豐鄉長擬參選人陳東海政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2989/09418090411.doc
莊三修,第15屆花蓮縣花蓮市長擬參選人莊三修政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2708/09418090421.doc
陳秀暖,第15屆宜蘭縣頭城鎮長擬參選人陳秀暖政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2867/09418090431.doc
江文隆,第15屆臺東縣成功鎮長擬參選人江文隆政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2946/09418090441.doc
游正琳,第15屆桃園縣龍潭鄉長擬參選人游正琳政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2247/09418090451.doc
陳萬得,第5屆桃園縣鄉平鎮市擬參選人陳萬得政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3226/09418090461.doc
葉步樑,第11屆桃園縣中壢市長擬參選人葉步樑政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2944/09418090471.doc
蕭澤梧,第15屆雲林縣西螺鎮長擬參選人蕭澤梧政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1757/09418090481.doc
何信明,第15屆屏東縣高樹鄉長擬參選人何信明政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2725/09418090491.doc
張文寶,第15屆屏東縣內埔鄉長擬參選人張文寶政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2724/09418090501.doc
陳智瑋,第15屆屏東縣屏東市長擬參選人陳智瑋政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2742/09418090511.doc
劉朝銘,第15屆臺南縣歸仁鄉長擬參選人劉朝銘政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2355/09418090521.doc
王增築,第15屆臺南縣麻豆鎮長擬參選人王增築政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2356/09418090531.doc
吳春成,第15屆臺南縣新市鄉長擬參選人吳春成政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2357/09418090541.doc
許進勝,第8屆臺北縣中和市長擬參選人許進勝政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1652/09418090551.doc
鄭三元,第15屆臺北縣新店市長擬參選人鄭三元政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2578/09418090561.doc
林讚枝,第15屆臺北縣雙溪鄉長擬參選人林讚枝政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1657/09418090571.doc
林義仁,第15屆臺北縣萬里鄉長擬參選人林義仁政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1659/09418090591.doc
林光演,第18屆南投縣鹿谷鄉長擬參選人林光演政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2898/09418090601.doc
林鴻祺,第18屆南投縣竹山鎮長擬參選人林鴻祺政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2608/09418090611.doc
唐鎮林,第15屆彰化縣花壇鄉長擬參選人唐鎮林政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2694/09418090621.doc
林玟佑,第15屆彰化縣員林鎮長擬參選人林玟佑政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2358/09418090631.doc
李淑惠,第15屆彰化縣田尾鄉長擬參選人李淑惠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2853/09418090641.doc
林冬戶,第15屆彰化縣芳苑鄉長擬參選人林冬戶政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2359/09418090651.doc
洪明麗,第15屆彰化縣二林鎮長擬參選人洪明麗政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2695/09418090661.doc
溫國銘,第15屆彰化縣彰化市長擬參選人溫國銘政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2360/09418090671.doc
曾英志,第15屆高雄縣大樹鄉長擬參選人曾英志政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3248/09418090681.doc
蕭添財,第15屆高雄縣梓官鄉長擬參選人蕭添財政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2821/09418090691.doc
歐中慨,第8屆澎湖縣馬公市長擬參選人歐中慨政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2325/09418090701.doc
陳廷秀,第15屆臺中縣梧棲鎮長擬參選人陳廷秀政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2577/09418090711.doc
葉玉錦,第15屆臺中縣東勢鎮長擬參選人葉玉錦政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3103/09418090721.doc
劉錦和,第5屆臺中縣大里市長擬參選人劉錦和政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3067/09418090731.doc
余文欽,第4屆臺中縣太平市長擬參選人余文欽政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2782/09418090741.doc
黃清周,第15屆屏東縣東港鎮長擬參選人黃清周政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2361/09418090781.doc
王耀裕,第16屆高雄縣議員擬參選人王耀裕政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2775/09418090811.doc
楊秀玉,第16屆嘉義縣議員擬參選人楊秀玉政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3175/09418090821.doc
林志遠,第16屆桃園縣議員擬參選人林志遠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2371/09418090831.doc
鄭文秀,第16屆桃園縣議員擬參選人鄭文秀政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2751/09418090841.doc
黃仁杼,第16屆桃園縣議員擬參選人黃仁杼政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2945/09418090851.doc
陳宗仁,第16屆桃園縣議員擬參選人陳宗仁政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2246/09418090861.doc
李黃錦燕,第7屆新竹市議員擬參選人李黃錦燕政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2335/09418090871.doc
李美蘭,第16屆雲林縣議員擬參選人李美蘭政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2594/09418090881.doc
劉醇祿,第15屆苗栗縣三義鄉長擬參選人劉醇祿政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2423/09418090981.doc
徐月蘭,第15屆苗栗縣頭屋鄉長擬參選人徐月蘭政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2424/09418090991.doc
鄭文炳,第15屆苗栗縣苑裡鎮長擬參選人鄭文炳政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3114/09418091001.doc
徐文達,第15屆苗栗縣三義鄉長擬參選人徐文達政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2425/09418091011.doc
李文俊,第9屆金門縣金寧鄉長擬參選人李文俊政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2362/09418091021.doc
陳歐珀,第15屆宜蘭縣宜蘭市長擬參選人陳歐珀政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2902/09418091031.doc
陳朱雲,第15屆屏東縣林邊鄉長擬參選人陳朱雲政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2717/09418091041.doc
吳金松,第15屆臺南縣柳營鄉長擬參選人吳金松政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2363/09418091051.doc
陳特清,第15屆臺南縣歸仁鄉長擬參選人陳特清政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2281/09418091061.doc
黃國安,第15屆臺南縣柳營鄉長擬參選人黃國安政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2969/09418091081.doc
林政良,第15屆新竹縣芎林鄉長擬參選人林政良政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1739/09418091091.doc
羅吉坤,第15屆新竹縣關西鎮長擬參選人羅吉坤政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1741/09418091101.doc
陳世榮,第3屆臺北縣樹林市長擬參選人陳世榮政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1770/09418091111.doc
王明麗,第15屆臺北縣三峽鎮長擬參選人王明麗政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1662/09418091121.doc
江惠貞,第10屆臺北縣板橋市長擬參選人江惠貞政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1726/09418091131.doc
許淑華,第18屆南投縣南投市長擬參選人許淑華政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2894/09418091141.doc
王福元,第15屆彰化縣溪州鄉長擬參選人王福元政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2617/09418091151.doc
王惠美,第15屆彰化縣鹿港鎮長擬參選人王惠美政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2859/09418091161.doc
詹孟士,第15屆彰化縣北斗鎮長擬參選人詹孟士政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2710/09418091171.doc
余德炎,第15屆彰化縣秀水鄉長擬參選人余德炎政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3282/09418091181.doc
顏水滄,第15屆臺中縣清水鎮長擬參選人顏水滄政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2421/09418091191.doc
林仲毅,第5屆臺中縣大里市長擬參選人林仲毅政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3099/09418091201.doc
王堃棠,第15屆臺中縣神岡鄉長擬參選人王堃棠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3002/09418091211.doc
王焜弘,第15屆嘉義縣竹崎鄉長擬參選人王焜弘政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2781/09418091221.doc
邱秀芬,第15屆桃園縣大溪鎮長擬參選人邱秀芬政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2678/09418091231.doc
何正森,第4屆桃園縣八德市長擬參選人何正森政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2552/09418091241.doc
林慧如,第15屆雲林縣古坑鄉長擬參選人林慧如政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2593/09418091251.doc
王春環,第15屆雲林縣口湖鄉長擬參選人王春環政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2298/09418091261.doc
曾美露,第16屆苗栗縣議員擬參選人曾美露政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2426/09418091321.doc
陳佳烜,第15屆臺北縣三峽鎮長擬參選人陳佳烜政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1728/09418091331.doc
李余典,第12屆臺北縣三重市長擬參選人李余典政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1730/09418091401.doc
詹明光,第16屆苗栗縣議員擬參選人詹明光政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2427/09418091501.doc
謝政憲,第7屆新竹市議員擬參選人謝政憲政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2780/09418091511.doc
黃志學,第16屆南投縣議員擬參選人黃志學政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2607/09418091521.doc
林銘仁,第16屆臺北縣議員擬參選人林銘仁政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2565/09418091531.doc
黃萬全,第16屆高雄縣議員擬參選人黃萬全政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2767/09418091541.doc
王璟瑞,第16屆臺南市議員擬參選人王璟瑞政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2258/09418091561.doc
廖清祥,第16屆雲林縣議員擬參選人廖清祥政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3265/09418091571.doc
彭德台,第15屆苗栗縣公館鄉長擬參選人彭德台政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2428/09418091661.doc
巫恒昭,第15屆苗栗縣通霄鎮長擬參選人巫恒昭政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2429/09418091671.doc
劉世忠,第15屆臺東縣卑南鄉長擬參選人劉世忠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2274/09418091681.doc
李榮福,第9屆臺東縣台東市長擬參選人李榮福政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2592/09418091691.doc
王福源,第15屆臺東縣大武鄉長擬參選人王福源政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2244/09418091701.doc
黃評譿,第15屆宜蘭縣員山鄉長擬參選人黃評譿政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2364/09418091711.doc
林政盛,第15屆宜蘭縣礁溪鄉長擬參選人林政盛政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2365/09418091721.doc
謝桂榮,第15屆屏東縣竹田鄉長擬參選人謝桂榮政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2741/09418091731.doc
尤春共,第15屆屏東縣恆春鎮長擬參選人尤春共政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2731/09418091741.doc
葉壽山,第15屆屏東縣屏東市長擬參選人葉壽山政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2716/09418091751.doc
李坤煌,第5屆臺南縣永康市長擬參選人李坤煌政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2266/09418091761.doc
李莊秀芬,第11屆臺南縣學甲鎮長擬參選人李莊秀芬政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2516/09418091771.doc
葉枝成,第15屆臺南縣玉井鄉長擬參選人葉枝成政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2967/09418091781.doc
曾錦祥,第6屆新竹縣竹北市長擬參選人曾錦祥政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3202/09418091791.doc
邱清燕,第8屆臺北縣新店市長擬參選人邱清燕政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1732/09418091801.doc
李乾龍,第12屆臺北縣三重市長擬參選人李乾龍政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1786/09418091811.doc
顏世雄,第15屆臺北縣瑞芳鎮長擬參選人顏世雄政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1771/09418091821.doc
莫健明,第18屆南投縣國姓鄉長擬參選人莫健明政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2606/09418091831.doc
賴儀松,第15屆彰化縣員林鎮長擬參選人賴儀松政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2605/09418091841.doc
許文耀,第15屆彰化縣二水鄉長擬參選人許文耀政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3257/09418091851.doc
陳兆民,第15屆彰化縣田中鎮長擬參選人陳兆民政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2858/09418091861.doc
林龍瑞,第15屆高雄縣鳳山市長擬參選人林龍瑞政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2982/09418091871.doc
蘇崑雄,第8屆澎湖縣馬公市長擬參選人蘇崑雄政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2764/09418091881.doc
何㳵杏,第15屆臺中縣沙鹿鎮長擬參選人何㳵杏政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2804/09418091891.doc
林慶珍,第15屆臺中縣烏日鄉長擬參選人林慶珍政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2576/09418091901.doc
董國誠,第5屆嘉義縣太保市長擬參選人董國誠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1751/09418091911.doc
林熺達,第15屆桃園縣大溪鎮長擬參選人林熺達政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2750/09418091921.doc
邱世文,第15屆雲林縣林內鄉長擬參選人邱世文政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1763/09418091931.doc
林文彬,第15屆雲林縣虎尾鎮長擬參選人林文彬政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1765/09418091941.doc
張森鴻,第16屆苗栗縣議員擬參選人張森鴻政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2430/09418091971.doc
賴耀熙,第16屆屏東縣議員擬參選人賴耀熙政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2264/09418091981.doc
彭友明,第16屆新竹縣議員擬參選人彭友明政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2917/09418091991.doc
黃德隆,第16屆桃園縣議員擬參選人黃德隆政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2431/09418092001.doc
凃淑媚,第16屆彰化縣議員擬參選人凃淑媚政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2651/09418092011.doc
余泉霖,第7屆新竹市議員擬參選人余泉霖政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2466/09418092021.doc
林淑鈴,第16屆嘉義縣議員擬參選人林淑鈴政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2575/09418092031.doc
蔡吉輝,第16屆嘉義縣議員擬參選人蔡吉輝政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2803/09418092041.doc
李清枝,第15屆苗栗縣南庄鄉長擬參選人李清枝政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2432/09418092051.doc
康世儒,第15屆苗栗縣竹南鎮長擬參選人康世儒政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2318/09418092061.doc
劉政峰,第15屆苗栗縣三義鄉長擬參選人劉政峰政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2433/09418092071.doc
廖明灶,第15屆宜蘭縣員山鄉長擬參選人廖明灶政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2866/09418092081.doc
吳燈雄,第15屆屏東縣竹田鄉長擬參選人吳燈雄政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2926/09418092091.doc
賴憲和,第15屆屏東縣佳冬鄉長擬參選人賴憲和政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2723/09418092101.doc
彭瑞德,第15屆新竹縣新埔鎮長擬參選人彭瑞德政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1742/09418092111.doc
彭俊宏,第15屆新竹縣竹東鎮長擬參選人彭俊宏政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1746/09418092121.doc
楊敬賜,第6屆新竹縣竹北市長擬參選人楊敬賜政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3092/09418092131.doc
蘇仁鑑,第15屆新竹縣竹東鎮長擬參選人蘇仁鑑政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2223/09418092141.doc
周武榮,第3屆臺北縣汐止市長擬參選人周武榮政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1772/09418092151.doc
宋明宗,第15屆臺北縣泰山鄉長擬參選人宋明宗政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/1773/09418092161.doc
許智傑,第10屆高雄縣鳳山市長擬參選人許智傑政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2760/09418092171.doc
柯金德,第15屆彰化縣彰化市長擬參選人柯金德政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3285/09418092181.doc
陳永忠,第15屆彰化縣芬園鄉長擬參選人陳永忠政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/2889/09418092191.doc
傅黎興,第15屆彰化縣二林鎮長擬參選人傅黎興政治獻金專戶,http://sunshine.cy.gov.tw/GipOpenWeb/wSite/public/upload/Collection_Accounting/3281/09418092201.doc
